combined,label
赣服通 CHANGE_WIFI_STATE      READ_PHONE_STATE      MODIFY_AUDIO_SETTINGS      WRITE_SETTINGS      MOUNT_UNMOUNT_FILESYSTEMS      USE_FINGERPRINT    com sonymobile home  PROVIDER_INSERT_BADGE      READ_CALL_LOG      GET_ACCOUNTS    com heytap mcs  RECIEVE_MCS_MESSAGE    com yto receivesend  MIPUSH_RECEIVE      VIBRATE    com htc launcher  UPDATE_SHORTCUT      WRITE_EXTERNAL_STORAGE      READ_PRIVILEGED_PHONE_STATE      FLASHLIGHT      WRITE_CONTACTS      RECEIVE_USER_PRESENT      INTERACT_ACROSS_USERS    com majeur launcher  UPDATE_BADGE    com sec  provider badge  WRITE      ACCESS_COARSE_LOCATION      USE_CREDENTIALS      BLUETOOTH      BLUETOOTH_ADMIN      KILL_BACKGROUND_PROCESSES      SYSTEM_ALERT_WINDOW      READ_EXTERNAL_STORAGE      READ_CALENDAR      READ_APP_BADGE      MANAGE_ACCOUNTS    com yto receivesend push  MESSAGE    me everything badger  BADGE_COUNT_READ      ACCESS_BACKGROUND_LOCATION      USE_BIOMETRIC      DISABLE_KEYGUARD    com oppo launcher  READ_SETTINGS    com huawei  launcher  READ_SETTINGS      WAKE_LOCK      WRITE_CALL_LOG      AUTHENTICATE_ACCOUNTS    com meizu c2dm  RECEIVE      CAMERA    com yto receivesend  C2D_MESSAGE      ACCESS_LOCATION_EXTRA_COMMANDS      ACCESS_WIFI_STATE      PROCESS_OUTGOING_CALLS    me everything badger  BADGE_COUNT_WRITE      RECORD_AUDIO          ACCESS_GPS      BROADCAST_STICKY    com yto receivesend  RECEIVE_MSG      MANAGE_EXTERNAL_STORAGE    com sec  provider badge  READ      REQUEST_INSTALL_PACKAGES      INTERNET      CLEAR_CACHE      SEND_SMS    com huawei  launcher  CHANGE_BADGE      ACCESS_FINE_LOCATION      NFC      BAIDU_LOCATION_SERVICE      RECEIVE_BOOT_COMPLETED    com htc launcher  READ_SETTINGS      READ_CONTACTS      GET_TASKS    com meizu flyme push  RECEIVE    com anddoes launcher  UPDATE_COUNT    com coloros mcs  RECIEVE_MCS_MESSAGE    com oppo launcher  WRITE_SETTINGS      CALL_PHONE    com google  gms  AD_ID    com huawei  launcher  WRITE_SETTINGS      FOREGROUND_SERVICE      ACCESS_NETWORK_STATE      READ_LOGS      WRITE_CALENDAR      CHANGE_NETWORK_STATE      ANSWER_PHONE_CALLS      CHANGE_CONFIGURATION    com sonyericsson home  BROADCAST_BADGE      ACCES_MOCK_LOCATION    com yto receivesend andpermission bridge com maoyouji xxdzz 1 ['META-INF/ANDROIDK.RSA'],white
大象传媒 com google  c2dm  RECEIVE      SYSTEM_OVERLAY_WINDOW      BLUETOOTH    com youdao xueliao  C2D_MESSAGE      RECORD_AUDIO      READ_PHONE_STATE      MODIFY_AUDIO_SETTINGS      FOREGROUND_SERVICE      WRITE_SETTINGS      MANAGE_EXTERNAL_STORAGE      REORDER_TASKS      SYSTEM_ALERT_WINDOW      MOUNT_UNMOUNT_FILESYSTEMS      REQUEST_INSTALL_PACKAGES      READ_EXTERNAL_STORAGE    com huawei appmarket service commondata  GET_COMMON_DATA    com youdao xueliao  PROCESS_PUSH_MSG      INTERNET      ACCESS_NETWORK_STATE    com youdao xueliao  MIPUSH_RECEIVE    com huawei  launcher  CHANGE_BADGE      ACCESS_FINE_LOCATION      SCHEDULE_EXACT_ALARM      RESTART_PACKAGES    com heytap mcs  RECIEVE_MCS_MESSAGE      CHANGE_NETWORK_STATE    com meizu flyme  PUSH      VIBRATE      WAKE_LOCK    com youdao xueliao push  MESSAGE      WRITE_EXTERNAL_STORAGE      READ_CONTACTS    com meizu c2dm  RECEIVE      WRITE_MEDIA_STORAGE      CAMERA      GET_TASKS    com meizu flyme push  RECEIVE      RECEIVE_USER_PRESENT      ACCESS_WIFI_STATE    com youdao xueliao  PUSH_PROVIDER    com coloros mcs  RECIEVE_MCS_MESSAGE    com youdao xueliao  XGPUSH_RECEIVE com tencent qqlive 1261 ['META-INF/KFC.RSA'],white
小蓝视频 CALL_PHONE      QUERY_ALL_PACKAGES      BLUETOOTH      BLUETOOTH_ADMIN      CHANGE_WIFI_STATE      KILL_BACKGROUND_PROCESSES      READ_PHONE_STATE          FOREGROUND_SERVICE      SYSTEM_ALERT_WINDOW      WRITE_SETTINGS      MOUNT_UNMOUNT_FILESYSTEMS      REQUEST_INSTALL_PACKAGES      READ_EXTERNAL_STORAGE      INTERNET      ACCESS_NETWORK_STATE    com huawei  launcher  CHANGE_BADGE    com hd smartCharge  JPUSH_MESSAGE      ACCESS_BACKGROUND_LOCATION      ACCESS_FINE_LOCATION      CHANGE_NETWORK_STATE      VIBRATE      WAKE_LOCK      WRITE_EXTERNAL_STORAGE      READ_PRIVILEGED_PHONE_STATE    com vivo notification  BADGE_ICON      FLASHLIGHT      CAMERA      GET_TASKS      RECEIVE_USER_PRESENT      ACCESS_LOCATION_EXTRA_COMMANDS      ACCESS_WIFI_STATE      NEW_OUTGOING_CALL      ACCESS_COARSE_LOCATION com maoyouji xxdzz 10011 ['META-INF/SHANQIAN.RSA'],white
快播 QUERY_ALL_PACKAGES      BLUETOOTH    com google  gms  AD_ID      RECORD_AUDIO      LOCAL_MAC_ADDRESS      READ_PHONE_STATE      CHANGE_WIFI_STATE      MODIFY_AUDIO_SETTINGS      REORDER_TASKS      SYSTEM_ALERT_WINDOW      MANAGE_EXTERNAL_STORAGE      FOREGROUND_SERVICE      BROADCAST_STICKY      REQUEST_INSTALL_PACKAGES      READ_EXTERNAL_STORAGE    freemme  msa      INTERNET      ACCESS_NETWORK_STATE      ACCESS_FINE_LOCATION    com anhhef rxd openadsdk  TT_PANGOLIN      CHANGE_NETWORK_STATE      SET_WALLPAPER      VIBRATE      WAKE_LOCK    com anhhef rxd  KW_SDK_BROADCAST      RECEIVE_BOOT_COMPLETED      WRITE_EXTERNAL_STORAGE      READ_PRIVILEGED_PHONE_STATE      CAMERA      GET_TASKS    com asus msa SupplementaryDID ACCESS      DOWNLOAD_WITHOUT_NOTIFICATION      ACCESS_WIFI_STATE     permissio WRITE_EXTERNAL_STORAGE      ACCESS_COARSE_LOCATION com sto traveler 1005 ['META-INF/CERT.RSA'],white
智慧云环卫 INTERNET      ACCESS_NETWORK_STATE      QUERY_ALL_PACKAGES      WAKE_LOCK        com google  gms  AD_ID      CHANGE_WIFI_STATE      FOREGROUND_SERVICE      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      READ_EXTERNAL_STORAGE      CHANGE_NETWORK_STATE com gsww gs_zwfw_android 1 ['META-INF/XIAOXUE.RSA'],white
赣服通 INTERNET      ACCESS_NETWORK_STATE    com asus msa SupplementaryDID ACCESS      QUERY_ALL_PACKAGES      VIBRATE      ACCESS_WIFI_STATE      READ_PHONE_STATE      READ_PRIVILEGED_PHONE_STATE      WRITE_EXTERNAL_STORAGE      REQUEST_INSTALL_PACKAGES      READ_EXTERNAL_STORAGE    freemme  msa com lehuoapp mm 1 ['META-INF/CERT.RSA'],white
安居客 com hihonor push  READ_PUSH_NOTIFICATION_INFO    com anjuke  app permissions DOWNLOAD_BROADCAST      USE_CREDENTIALS          CAPTURE_VIDEO_OUTPUT      BLUETOOTH      RECORD_AUDIO              CHANGE_NETWORK_SATET      BLUETOOTH_ADMIN      MODIFY_AUDIO_SETTINGS      FOREGROUND_SERVICE      SYSTEM_ALERT_WINDOW      USE_FULL_SCREEN_INTENT      ACCESS_GPS      BROADCAST_STICKY      REORDER_TASKS      WRITE_SETTINGS      MOUNT_UNMOUNT_FILESYSTEMS      REQUEST_INSTALL_PACKAGES      READ_EXTERNAL_STORAGE    com huawei appmarket service commondata  GET_COMMON_DATA    freemme  msa      INTERNET      ACCESS_NETWORK_STATE      READ_LOGS      MANAGE_ACCOUNTS      INTERACT_ACROSS_USERS_FULL    freemme  msa SECURITY_ACCESS      ACCESS_FINE_LOCATION      SCHEDULE_EXACT_ALARM    com anjuke  app  MIPUSH_RECEIVE      READ_SETTINGS    com heytap mcs  RECIEVE_MCS_MESSAGE      BAIDU_LOCATION_SERVICE      ACCESS_LOCATION      CHANGE_NETWORK_STATE    oplus  settings LAUNCH_FOR_EXPORT    getui  GetuiService com anjuke  app      VIBRATE      WAKE_LOCK    com wuba  MIPUSH_RECEIVE      WRITE_EXTERNAL_STORAGE    com vivo notification  BADGE_ICON    com anjuke  app  PROCESS_PUSH_MSG      FLASHLIGHT      CAMERA      GET_PACKAGE_SIZE    com asus msa SupplementaryDID ACCESS          ACCESS_LOCATION_EXTRA_COMMANDS      ACCESS_WIFI_STATE    com anjuke  app  PUSH_PROVIDER    com anjuke  app  GLOBAL_RECEIVE    com coloros mcs  RECIEVE_MCS_MESSAGE      ACCESS_COARSE_LOCATION com anjuke android app 322282 ['META-INF/ANJUKE.RSA'],white
百度极速版 CHANGE_WIFI_STATE      MODIFY_AUDIO_SETTINGS      WRITE_SETTINGS    com fingerprints service ACCESS_FINGERPRINT_MANAGER      USE_FINGERPRINT      BLUETOOTH_CONNECT    freemme  msa SECURITY_ACCESS      WRITE_SYNC_SETTINGS      VIBRATE      WRITE_EXTERNAL_STORAGE      FLASHLIGHT    com asus msa SupplementaryDID ACCESS        com baidu searchbox lite  APS_INSTALL      INTERACT_ACROSS_USERS    com sec feature fingerprint_manager_service    com sec  provider badge  WRITE      POST_NOTIFICATIONS      ACCESS_COARSE_LOCATION      READ_SYNC_SETTINGS      SYSTEM_OVERLAY_WINDOW      BLUETOOTH    com vivo abe  launcher notification num      KILL_BACKGROUND_PROCESSES      SYSTEM_ALERT_WINDOW          READ_EXTERNAL_STORAGE      READ_CALENDAR      MANAGE_ACCOUNTS      DISABLE_KEYGUARD    com oppo launcher  READ_SETTINGS    com huawei  launcher  READ_SETTINGS      WAKE_LOCK    com baidu searchbox lite  DOWNLOAD_STORY      CAMERA      REQUEST_IGNORE_BATTERY_OPTIMIZATIONS    baidu push  WRITE_PUSHINFOPROVIDER com baidu searchbox lite      ACCESS_LOCATION_EXTRA_COMMANDS    com baidu searchbox lite  MIPUSH_RECEIVE      ACCESS_WIFI_STATE    com lenovo launcher  READ_SETTINGS    com zte mifavor launcher  READ_SETTINGS      READ_MEDIA_VISUAL_USER_SELECTED    com baidu searchbox lite  sofire SOFIRE_RECEIVE      QUERY_ALL_PACKAGES          RECORD_AUDIO          BROADCAST_STICKY      REORDER_TASKS    com sec  provider badge  READ      REQUEST_INSTALL_PACKAGES    freemme  msa      INTERNET      INTERACT_ACROSS_USERS_FULL    com huawei  launcher  CHANGE_BADGE      ACCESS_FINE_LOCATION      EXPAND_STATUS_BAR    com bbk launcher2  READ_SETTINGS      SET_WALLPAPER    com miui home launcher  INSTALL_WIDGET      RECEIVE_BOOT_COMPLETED    com htc launcher  READ_SETTINGS      READ_CONTACTS    com vivo notification  BADGE_ICON      GET_TASKS    com meizu flyme launcher  READ_SETTINGS     hardware camera    org fidoalliance uaf permissions FIDO_CLIENT      MODIFY_PHONE_STATE    com hihonor push  READ_PUSH_NOTIFICATION_INFO      MANAGE_USERS      FOREGROUND_SERVICE      USE_FULL_SCREEN_INTENT      ACCESS_NETWORK_STATE      WRITE_CALENDAR      CHANGE_NETWORK_STATE      GET_PACKAGE_SIZE      ACTIVITY_RECOGNITION    com qiku launcher  READ_SETTINGS com baidu searchbox lite 43648256 ['META-INF/LITEBAID.RSA'],white
百度 CHANGE_WIFI_STATE      MODIFY_AUDIO_SETTINGS      WRITE_SETTINGS      USE_FINGERPRINT      MOUNT_UNMOUNT_FILESYSTEMS      BLUETOOTH_CONNECT    freemme  msa SECURITY_ACCESS      WRITE_SYNC_SETTINGS      GET_ACCOUNTS      VIBRATE      PACKAGE_USAGE_STATS      WRITE_EXTERNAL_STORAGE      FLASHLIGHT    com asus msa SupplementaryDID ACCESS          INTERACT_ACROSS_USERS    com sec  provider badge  WRITE      POST_NOTIFICATIONS      ACCESS_COARSE_LOCATION      READ_SYNC_SETTINGS      SYSTEM_OVERLAY_WINDOW      USE_CREDENTIALS      BLUETOOTH      BLUETOOTH_ADMIN    com vivo abe  launcher notification num      KILL_BACKGROUND_PROCESSES      SYSTEM_ALERT_WINDOW          READ_EXTERNAL_STORAGE      MANAGE_ACCOUNTS      RESTART_PACKAGES      DISABLE_KEYGUARD    com oppo launcher  READ_SETTINGS    com huawei  launcher  READ_SETTINGS    com baidu searchbox  DOWNLOAD_STORY      WAKE_LOCK      CAMERA      REQUEST_IGNORE_BATTERY_OPTIMIZATIONS      ACCESS_WIFI_STATE    com lenovo launcher  READ_SETTINGS    com baidu searchbox  sofire SOFIRE_RECEIVE    com zte mifavor launcher  READ_SETTINGS      READ_MEDIA_VISUAL_USER_SELECTED    baidu push  WRITE_PUSHINFOPROVIDER com baidu searchbox      QUERY_ALL_PACKAGES          RECORD_AUDIO        com vivo systemui  STATUS_BAR_EXPAND_OR_CLOSE      BROADCAST_STICKY      REORDER_TASKS    com sec  provider badge  READ      REQUEST_INSTALL_PACKAGES    freemme  msa      INTERNET      INTERACT_ACROSS_USERS_FULL    com huawei  launcher  CHANGE_BADGE      ACCESS_FINE_LOCATION      NFC      EXPAND_STATUS_BAR    com bbk launcher2  READ_SETTINGS      SET_WALLPAPER    com miui home launcher  INSTALL_WIDGET      RECEIVE_BOOT_COMPLETED    com htc launcher  READ_SETTINGS      READ_CONTACTS    com vivo notification  BADGE_ICON      GET_TASKS    com meizu flyme launcher  READ_SETTINGS     hardware camera    com baidu searchbox  MIPUSH_RECEIVE      MODIFY_PHONE_STATE    com hihonor push  READ_PUSH_NOTIFICATION_INFO      READ_MEDIA_VIDEO      MANAGE_USERS      FOREGROUND_SERVICE      USE_FULL_SCREEN_INTENT      ACCESS_NETWORK_STATE    com baidu appsearch  LAUNCH    com baidu searchbox  MATRIX_PRODUCT_CONFIG      WRITE_CALENDAR    com baidu searchbox  APS_INSTALL      CHANGE_NETWORK_STATE      GET_PACKAGE_SIZE      READ_MEDIA_IMAGES      ACTIVITY_RECOGNITION      DOWNLOAD_WITHOUT_NOTIFICATION      READ_MEDIA_AUDIO    com qiku launcher  READ_SETTINGS com baidu searchbox 232805632 ['META-INF/BAIDUSEA.RSA'],white
支付宝 com slim slimlauncher  READ_SETTINGS    com huawei launcher3  READ_SETTINGS    org simalliance openmobileapi SMARTCARD    com aliyun  TYID_SERVICE    com xiaomi security  ACCESS_XSOF    com s launcher  READ_SETTINGS            com teslacoilsw launcher  WRITE_SETTINGS          CHANGE_WIFI_STATE      READ_PHONE_STATE    com yunos  TYID_SERVICE      MODIFY_AUDIO_SETTINGS    com iLoong  READ_SETTINGS      WRITE_SETTINGS    com huaqin launcherEx  READ_SETTINGS    com dlto atom launcher  READ_SETTINGS    com nicelauncher lolauncher  WRITE_SETTINGS    org adwfreak launcher  READ_SETTINGS      USE_FINGERPRINT    com dlto atom launcher  WRITE_SETTINGS    com huawei appmarket service commondata  GET_COMMON_DATA      BLUETOOTH_CONNECT    com huawei wallet  QUERY_TRAFFIC_CARD_INFO    miui  READ_STEPS    com htc launcher  WRITE_SETTINGS    com zte lqsoft launcher  WRITE_SETTINGS      WRITE_SYNC_SETTINGS    app cobo launcher  WRITE_SETTINGS      GET_ACCOUNTS    com heytap mcs  RECIEVE_MCS_MESSAGE      USE_FACERECOGNITION    com vivo assistant StepProvider      ZTE_HEARTYSERVICE_MANAGEMENT    com zte mobile ZteLauncher3D  READ_SETTINGS    com mx launcher  READ_SETTINGS    com zte lqsoft launcher  READ_SETTINGS    com huawei launcher  WRITE_SETTINGS      VIBRATE    com htc launcher  UPDATE_SHORTCUT    cn org ifaa  USE_IFAA_MANAGER    com miui personalassistant  WIDGET_READ_SETTINGS      WRITE_EXTERNAL_STORAGE      READ_PRIVILEGED_PHONE_STATE    com lenovo launcherhdmarket  READ_SETTINGS      FLASHLIGHT    com lo launcher  READ_SETTINGS    com alphalp launcher  WRITE_SETTINGS    org adw launcher  READ_SETTINGS    com oplus metis factdata  DATABASE          RECEIVE_USER_PRESENT    cn nubia launcher  READ_SETTINGS    com asus launcher3  READ_SETTINGS        com hihonor  ACCESS_HW_KEYSTORE    com majeur launcher  UPDATE_BADGE    com microsoft launcher  WRITE_SETTINGS      POST_NOTIFICATIONS      ACCESS_COARSE_LOCATION      READ_SYNC_SETTINGS    com vivo assistant  sport broadcast    com tencent qqlauncher  READ_SETTINGS    com tencent qqlauncher  WRITE_SETTINGS    com modaco  launchergb  WRITE_SETTINGS      USE_CREDENTIALS    com konka launcher2  READ_SETTINGS      BLUETOOTH        com nd  launcher  WRITE_SETTINGS    com alipay  ALIPAY_UPDATE_CREDENTIALS      BLUETOOTH_ADMIN    cn nubia launcher  WRITE_SETTINGS    com fede launcher  WRITE_SETTINGS      SYSTEM_ALERT_WINDOW    com lge launcher  READ_SETTINGS                com eg  AlipayGphone  C2D_MESSAGE    com samsung  authservice  READ_CONTENT_PROVIDER      READ_EXTERNAL_STORAGE      READ_PROFILE    com baoruan launcher2  WRITE_SETTINGS    com sec  app launcher  WRITE_SETTINGS    com lge launcher  WRITE_SETTINGS      READ_CALENDAR    telecom mdesk  WRITE_SETTINGS      MANAGE_ACCOUNTS    com zte mobile ZteLauncher3D  WRITE_SETTINGS    com mx launcher  WRITE_SETTINGS    com eg  AlipayGphone  FUSION_STATE_CHANGE    com anddoes launcher  READ_SETTINGS    com gau go launcherex  WRITE_SETTINGS    com s launcher  WRITE_SETTINGS    com ibingo launcher  WRITE_SETTINGS    com oplus  safe AI_APP          USE_BIOMETRIC    com vivo assistant  access provider    com ibingo launcher  READ_SETTINGS    com alipay mobile rome voicebroadcast helper BROADCAST    com huaqin launcherEx  WRITE_SETTINGS    com sec  app twlauncher settings READ_SETTINGS    com oplus ocs  third    com qihoo360 home  WRITE_SETTINGS    com oppo launcher  READ_SETTINGS      DUMP    com huawei  launcher  READ_SETTINGS          WAKE_LOCK        com aliyun homeshell  WRITE_SETTINGS    com smartisanos launcher data ExportDataProvider      AUTHENTICATE_ACCOUNTS    com meizu c2dm  RECEIVE    com hola launcher  WRITE_SETTINGS      CAMERA      REQUEST_IGNORE_BATTERY_OPTIMIZATIONS    com epic launcher tw  WRITE_SETTINGS    com ztemt launcher  READ_SETTINGS    com miui mihome2  WRITE_SETTINGS    com tul aviate  READ_SETTINGS    com Dean launcher  WRITE_SETTINGS    com alphalp launcher  READ_SETTINGS      ACCESS_WIFI_STATE    com lenovo launcher  READ_SETTINGS    com google  launcher  WRITE_SETTINGS    com huawei health  BASE_STEP_SERVICE    com ztemt launcher  WRITE_SETTINGS    com zte mifavor launcher  READ_SETTINGS        com mycheering launcher  READ_SETTINGS    org adw launcher_donut  READ_SETTINGS    com sec  app twlauncher WRITE_SETTINGS    com qihoo360 launcher  WRITE_SETTINGS    net qihoo launcher  WRITE_SETTINGS    oppo  USE_FACE      QUERY_ALL_PACKAGES    com huawei launcher2  READ_SETTINGS    telecom mdesk  READ_SETTINGS          RECORD_AUDIO        com yunos  TYID_MGR_SERVICE      SMARTCARD    com alipay  ALIPAY_USE_CREDENTIALS      BROADCAST_STICKY      REORDER_TASKS    com eg  AlipayGphone  MIPUSH_RECEIVE      REQUEST_INSTALL_PACKAGES      INTERNET    com huawei  launcher  CHANGE_BADGE    com zui launcher  READ_SETTINGS    com tsf shell  WRITE_SETTINGS    com aliyun  TYID_MGR_SERVICE    com lenovo launcherhdmarket  WRITE_SETTINGS    com eg  AlipayGphone push  MESSAGE      ACCESS_FINE_LOCATION    com qihoo360 screenlock  WRITE_LOCAL_THEME      NFC    com mgyun  WRITE_SETTINGS    org adw launcher_donut  WRITE_SETTINGS    com tul aviate  WRITE_SETTINGS    com iLoong  WRITE_SETTINGS      EXPAND_STATUS_BAR        com gau go launcherex  READ_SETTINGS    com vivo healthservice  DATA_ACCESS    com qihoo360 home  READ_SETTINGS    com bbk launcher2  READ_SETTINGS    com anddoes launcher  WRITE_SETTINGS    com miui personalassistant  WIDGET_WRITE_SETTINGS    com fineos launcher  READ_SETTINGS      RECEIVE_BOOT_COMPLETED    com teslacoilsw launcher  READ_SETTINGS    com htc launcher  READ_SETTINGS    com l launcher  WRITE_SETTINGS    com lenovo launcher  WRITE_SETTINGS      READ_CONTACTS    com vivo notification  BADGE_ICON      GET_TASKS    com meizu flyme push  RECEIVE    com meizu flyme launcher  READ_SETTINGS    com hola launcher  READ_SETTINGS    com ebproductions  launcher  READ_SETTINGS    com huawei  ACCESS_HW_KEYSTORE          BLUETOOTH_ADVERTISE      CHANGE_WIFI_MULTICAST_STATE    com mgyun  READ_SETTINGS    com ebproductions  launcher  WRITE_SETTINGS    com huawei  tee USE_OTRP    com tsf shell  READ_SETTINGS    com baoruan launcher2  READ_SETTINGS    com nd  launcher  READ_SETTINGS    com anddoes launcher  UPDATE_COUNT    com huawei launcher3  WRITE_SETTINGS    com coloros mcs  RECIEVE_MCS_MESSAGE    com jui launcher3  WRITE_SETTINGS    com bbk launcher2  WRITE_SETTINGS    com oppo launcher  WRITE_SETTINGS      CALL_PHONE    com hihonor push  READ_PUSH_NOTIFICATION_INFO      READ_MEDIA_VIDEO    com microsoft launcher  READ_SETTINGS      ACCESS_MEDIA_LOCATION    com Dean launcher  READ_SETTINGS    com konka launcher2  WRITE_SETTINGS    com huawei  launcher  WRITE_SETTINGS      FOREGROUND_SERVICE    com modaco  launchergb  READ_SETTINGS    com hihonor brain  KIT_SERVICE_ACCESS    com zui launcher  WRITE_SETTINGS    org adw launcher  WRITE_SETTINGS    com taobao  USE_CREDENTIALS        com aliyun homeshell  READ_SETTINGS    net qihoo launcher  READ_SETTINGS      ACCESS_NETWORK_STATE    com l launcher  READ_SETTINGS    com lo launcher  WRITE_SETTINGS        com huawei launcher  READ_SETTINGS    com yunos  STORAGE_SERVICE    nxp  ACCESS_WALLET_SERVICE    org adwfreak launcher  WRITE_SETTINGS    com taobao  UPDATE_CREDENTIALS      WRITE_CALENDAR    com lollipop launcher  WRITE_SETTINGS    app cobo launcher  READ_SETTINGS    com qihoo360 launcher  READ_SETTINGS      BLUETOOTH_SCAN    com aliyun  STORAGE_SERVICE      SCHEDULE_EXACT_ALARM    com lollipop launcher  READ_SETTINGS    com mycheering launcher  WRITE_SETTINGS    com miui mihome2  READ_SETTINGS      CHANGE_NETWORK_STATE    com sec  app twlauncher READ_SETTINGS    com hihonor health  BASE_STEP_SERVICE    dianxin  ACCESS_LAUNCHER_DATA    com epic launcher tw  READ_SETTINGS    com fede launcher  READ_SETTINGS    com google  launcher  READ_SETTINGS    com smartisanos launcher WRITE_DATABASE    com zte mifavor launcher  WRITE_SETTINGS    com asus launcher3  WRITE_SETTINGS    com eg  AlipayGphone  PUSH_PROVIDER    com jui launcher3  READ_SETTINGS    com sec  app launcher  READ_SETTINGS    com nicelauncher lolauncher  READ_SETTINGS        com meizu flyme launcher  WRITE_SETTINGS    com zui uhealth  READ_PROVIDER    com fineos launcher  WRITE_SETTINGS    com hihonor security  ACCESS_THREAT_DETECTION    com smartisanos launcher READ_DATABASE    com huawei launcher2  WRITE_SETTINGS    com sonyericsson home  BROADCAST_BADGE      READ_MEDIA_IMAGES      ACTIVITY_RECOGNITION    com sec  app twlauncher settings WRITE_SETTINGS      READ_MEDIA_AUDIO    com eg  AlipayGphone  PROCESS_PUSH_MSG    com slim slimlauncher  WRITE_SETTINGS    com huawei  USE_TSM_AGENT    com qihoo360 screenlock  READ_LOCAL_THEME com eg android AlipayGphone 1261 ['META-INF/CERT.RSA'],white
哈啰 getui  GetuiService com jingyao easybike          READ_PHONE_STATE      CHANGE_WIFI_STATE      MODIFY_AUDIO_SETTINGS      WRITE_SETTINGS    com jingyao easybike  MIPUSH_RECEIVE    com cheyaoshi cknetworking  tcpreceiver      BLUETOOTH_CONNECT      INSTALL_PACKAGES    freemme  msa SECURITY_ACCESS    com sonymobile home  PROVIDER_INSERT_BADGE    com heytap mcs  RECIEVE_MCS_MESSAGE    com meizu flyme  PUSH      ZTE_HEARTYSERVICE_MANAGEMENT      VIBRATE    com hellobike ecodriver broadcast       WRITE_EXTERNAL_STORAGE      FLASHLIGHT    com asus msa SupplementaryDID ACCESS          RECEIVE_USER_PRESENT    com huawei appmarket service commondata GET_COMMON_DATA    com sec  provider badge  WRITE     Me      POST_NOTIFICATIONS      ACCESS_COARSE_LOCATION          BLUETOOTH      BLUETOOTH_ADMIN      SYSTEM_ALERT_WINDOW    com sonyericsson home action UPDATE_BADGE      READ_EXTERNAL_STORAGE      READ_CALENDAR      READ_APP_BADGE      ACCESS_BACKGROUND_LOCATION      READ_SETTINGS    com asus  READ_SDID_PROVIDER      WAKE_LOCK      UNINSTALL_SHORTCUT      INSTALL_SHORTCUT    com meizu c2dm  RECEIVE      CAMERA      REQUEST_IGNORE_BATTERY_OPTIMIZATIONS      ACCESS_LOCATION_EXTRA_COMMANDS      ACCESS_WIFI_STATE    com jingyao easybike openadsdk  TT_PANGOLIN      QUERY_ALL_PACKAGES      RECORD_AUDIO          BROADCAST_STICKY      REORDER_TASKS    com jingyao easybike  RONG_ACCESS_RECEIVER    com sec  provider badge  READ    com jingyao easybike  PROCESS_PUSH_MSG      REQUEST_INSTALL_PACKAGES    freemme  msa      INTERNET    com huawei  launcher  CHANGE_BADGE      ACCESS_FINE_LOCATION      NFC      EXPAND_STATUS_BAR    com bbk launcher2  READ_SETTINGS      RECEIVE_BOOT_COMPLETED    com vivo notification  BADGE_ICON    com meizu flyme push  RECEIVE    com hellobike  INNER_RECEIVER      BLUETOOTH_ADVERTISE    com coloros mcs  RECIEVE_MCS_MESSAGE    com bbk launcher2  WRITE_SETTINGS      GET_INSTALLED_APPS    com hihonor push  READ_PUSH_NOTIFICATION_INFO      READ_MEDIA_VIDEO    com jingyao easybike  PUSH_PROVIDER    com google  gms  AD_ID      FOREGROUND_SERVICE    com hihonor  launcher  CHANGE_BADGE    com jingyao easybike  JPUSH_MESSAGE    com jingyao easybike push  MESSAGE      ACCESS_NETWORK_STATE      WRITE_CALENDAR      BLUETOOTH_SCAN      SCHEDULE_EXACT_ALARM      CHANGE_NETWORK_STATE    oplus  settings LAUNCH_FOR_EXPORT    com jingyao easybike  C2D_MESSAGE    com sonyericsson home  BROADCAST_BADGE      READ_MEDIA_IMAGES      DOWNLOAD_WITHOUT_NOTIFICATION com jingyao easybike 1066300 ['META-INF/CERT.RSA'],white
